com_x,com_y,com_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,x,y,Ly,Lx
0.18470129208635,0.00378793695485866,0.55,0.168662699713405,0.0793695838743138,0,0.207881961531008,-0.0962120630451413,0.010752,0.0160385923729449,-0.0755816469194551,0.45915850503569,0.944031547071535
0.185852913996845,0.00137374889939049,0.55,0.168662699713405,0.0793695838743138,0,0.209788024027901,-0.0986262511006095,0.00963199999999997,0.0171902142834399,-0.0779958349749233,0.473824697472659,1.01181601272328
0.18704201738287,-0.00121050096751804,0.55,0.168662699713405,0.0793695838743138,0,0.211637107055943,-0.101210500967518,0.00844800000000001,0.0183793176694654,-0.0805800848418318,0.489524015414128,1.08180663802474
0.188271194960767,-0.00397044733410049,0.55,0.168662699713405,0.0793695838743138,0,0.213429198693344,-0.1039704473341,0.00719999999999998,0.0196084952473618,-0.0833400312084143,0.506290689591117,1.15415603025972
0.189543126824484,-0.00691210797654604,0.55,0.168662699713405,0.0793695838743138,0,0.215164757469433,-0.106912107976546,0.005888,0.0208804271110795,-0.0862816918508598,0.524161277993973,1.22902193975814
0.19086058628925,-0.0100418968801358,0.55,0.168662699713405,0.0793695838743138,0,0.216844726975824,-0.110041896880136,0.00451199999999996,0.0221978865758454,-0.0894114807544495,0.54317474558328,1.30656760385426
0.192226445938493,-0.0133666382242702,0.55,0.168662699713405,0.0793695838743138,0,0.218470549134426,-0.11336663822427,0.00307200000000007,0.0235637462250884,-0.092736222098584,0.563372549248897,1.38696210280871
0.193643683887214,-0.0168935812618834,0.55,0.168662699713405,0.0793695838743138,0,0.220044176106983,-0.116893581261883,0.00156800000000001,0.0249809841738095,-0.0962631651361971,0.584798728202398,1.47038072847042
0.195115390275455,-0.0206304161256862,0.55,0.168662699713405,0.0793695838743138,0,0.221568080837506,-0.120630416125686,0,0.0264526905620506,-0.1,0.6075,1.5570053664823
0.196587096663697,-0.0243672509894891,0.55,0.170186604443928,0.0756327490105109,0.00156800000000001,0.221568080837506,-0.120630416125686,0,-0.0249809841738094,0.0962631651361971,0.584798728202397,1.47038072847042
0.198004334612418,-0.0278941940271023,0.55,0.171760231416484,0.0721058059728976,0.00307200000000007,0.221568080837506,-0.120630416125686,0,-0.0235637462250885,0.0927362220985838,0.563372549248897,1.38696210280871
0.199370194261661,-0.0312189353712368,0.55,0.173386053575087,0.0687810646287632,0.00451200000000007,0.221568080837506,-0.120630416125686,0,-0.0221978865758454,0.0894114807544494,0.54317474558328,1.30656760385426
0.200687653726426,-0.0343487242748264,0.55,0.175066023081478,0.0656512757251736,0.005888,0.221568080837506,-0.120630416125686,0,-0.0208804271110795,0.0862816918508598,0.524161277993973,1.22902193975814
0.201959585590144,-0.037290384917272,0.55,0.176801581857567,0.0627096150827279,0.0072000000000001,0.221568080837506,-0.120630416125686,0,-0.0196084952473618,0.0833400312084141,0.506290689591116,1.15415603025972
0.203188763168041,-0.0400503312838544,0.55,0.178593673494968,0.0599496687161456,0.00844800000000001,0.221568080837506,-0.120630416125686,0,-0.0183793176694655,0.0805800848418317,0.489524015414128,1.08180663802474
0.204377866554066,-0.0426345811507629,0.55,0.18044275652301,0.0573654188492371,0.00963199999999997,0.221568080837506,-0.120630416125686,0,-0.01719021428344,0.0779958349749232,0.473824697472659,1.01181601272328
0.205529488464561,-0.045048769206231,0.55,0.182348819019903,0.054951230793769,0.010752,0.221568080837506,-0.120630416125686,0,-0.0160385923729449,0.0755816469194551,0.45915850503569,0.944031547071536
0.206646139891404,-0.0472981593363878,0.55,0.184311394545201,0.0527018406636121,0.011808,0.221568080837506,-0.120630416125686,0,-0.0149219409461017,0.0733322567892983,0.445493459994987,0.878305444087544
0.20773025557697,-0.0493876561026155,0.55,0.186329579365329,0.0506123438973845,0.0128,0.221568080837506,-0.120630416125686,0,-0.0138378252605364,0.0712427600230707,0.432799767140154,0.81449439483517
0.208784199322829,-0.0513218154354347,0.55,0.188402050937719,0.0486781845645653,0.013728,0.221568080837506,-0.120630416125686,0,-0.0127838815146774,0.0693086006902514,0.421049749193278,0.75245926595391
0.209810269143775,-0.0531048545682384,0.55,0.190527087613153,0.0468951454317615,0.014592,0.221568080837506,-0.120630416125686,0,-0.0117578116937315,0.0675255615574477,0.410217786461495,0.692064796293034
0.210810702278404,-0.0547406612325303,0.55,0.192702589510125,0.0452593387674697,0.015392,0.221568080837506,-0.120630416125686,0,-0.0107573785591017,0.0658897548931558,0.400280260975922,0.633179301988725
0.211787680067185,-0.0562328021347196,0.55,0.194926100509535,0.0437671978652804,0.016128,0.221568080837506,-0.120630416125686,0,-0.00978040077032078,0.0643976139909666,0.391215504995122,0.575674389341081
0.212743332708641,-0.0575845307329534,0.55,0.197194831312811,0.0424154692670466,0.0168,0.221568080837506,-0.120630416125686,0,-0.00882474812886542,0.0630458853927328,0.383003753760852,0.519424674865018
0.213679743904027,-0.0587987943309446,0.55,0.199505683501592,0.0412012056690554,0.017408,0.221568080837506,-0.120630416125686,0,-0.00788833693347931,0.0618316217947416,0.375627102403055,0.464307511904592
0.214598955400626,-0.0598782405042604,0.55,0.201855274532483,0.0401217594957396,0.017952,0.221568080837506,-0.120630416125686,0,-0.00696912543687963,0.0607521756214257,0.369069466900161,0.410202723214734
0.215502971443567,-0.0608252228730865,0.55,0.204239963596067,0.0391747771269134,0.018432,0.221568080837506,-0.120630416125686,0,-0.00606510939393886,0.0598051932525996,0.363316549009543,0.35699233892724
0.216393763145869,-0.0616418062340507,0.55,0.206655878265408,0.0383581937659493,0.018848,0.221568080837506,-0.120630416125686,0,-0.00517431769163695,0.0589886098916354,0.358355805091685,0.30456033932975
0.217273272786252,-0.0623297710622977,0.55,0.209098941855637,0.0376702289377022,0.0192,0.221568080837506,-0.120630416125686,0,-0.00429480805125397,0.0583006450633884,0.354176418760085,0.252792401896808
0.218143418044073,-0.0628906173936298,0.55,0.211564901412989,0.0371093826063701,0.0194880000000001,0.221568080837506,-0.120630416125686,0,-0.00342466279343351,0.0577397987320563,0.350769277297242,0.201575652021496
0.219006096180624,-0.0633255680951794,0.55,0.214049356248778,0.0366744319048205,0.0197120000000001,0.221568080837506,-0.120630416125686,0,-0.00256198465688189,0.0573048480305067,0.348126951785328,0.150798416904067
0.219863188175919,-0.0636355715317433,0.55,0.216547786931301,0.0363644284682567,0.019872,0.221568080837506,-0.120630416125686,0,-0.00170489266158735,0.0569948445939428,0.346243680908203,0.100349982061031
0.220716562829968,-0.0638213036335938,0.55,0.219055584646628,0.0361786963664062,0.019968,0.221568080837506,-0.120630416125686,0,-0.000851518007538438,0.0568091124920923,0.345115358389461,0.0501203499237115
0.221568080837506,-0.0638831693702744,0.55,0.221568080837506,0.0361168306297255,0.02,0.221568080837506,-0.120630416125686,0,-1.38777878078145e-17,0.0567472467554117,0.344739524039126,0
0.222419598845044,-0.0638213036335938,0.55,0.224080577028384,0.0361786963664062,0.019968,0.221568080837506,-0.120630416125686,0,0.000851518007538452,0.0568091124920924,0.345115358389461,-0.0501203499237142
0.223272973499093,-0.0636355715317433,0.55,0.226588374743711,0.0363644284682567,0.019872,0.221568080837506,-0.120630416125686,0,0.00170489266158734,0.0569948445939429,0.346243680908203,-0.100349982061032
0.224130065494388,-0.0633255680951794,0.55,0.229086805426234,0.0366744319048205,0.0197120000000001,0.221568080837506,-0.120630416125686,0,0.00256198465688191,0.0573048480305067,0.348126951785328,-0.15079841690407
0.22499274363094,-0.0628906173936298,0.55,0.231571260262023,0.0371093826063701,0.0194880000000001,0.221568080837506,-0.120630416125686,0,0.0034246627934335,0.0577397987320563,0.350769277297242,-0.201575652021496
0.22586288888876,-0.0623297710622976,0.55,0.234037219819375,0.0376702289377023,0.0192,0.221568080837506,-0.120630416125686,0,0.00429480805125398,0.0583006450633885,0.354176418760085,-0.25279240189681
