,pel_x,pel_y,pel_z,lf_x,lf_y,lf_z,rf_x,rf_y,rf_z,x,y,Ly,Lx
59,-0.031159190737015577,0.03752547406983788,0.55,-0.00652920012819699,0.31222061011955426,0.019616039788969128,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0015437208856370899,0.17217630387652438,-0.010024433333410626,-2.0522389749533576
60,-0.03110793245877353,0.042496540086975294,0.55,-0.006637026931508438,0.3274613391062097,0.019368359014500267,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0015701645284434329,0.1774331081762536,-0.011398808380394108,-2.2065460184762755
61,-0.031048868790604034,0.04789653332151257,0.55,-0.006746974483644876,0.3429291137311144,0.01905934896405456,-0.0032978600380963174,-0.1315739986129256,0.0,-0.0016000317518044635,0.1830767869263388,-0.012798037344282991,-2.365664206248751
62,-0.030876192513127485,0.04472127010153735,0.55,-0.005574442610486048,0.10190363229996807,0.0,-0.0028733318703777658,-0.024008144717691422,0.014932188682626598,0.0007347063372413811,-0.053315522240681125,0.011984594498924486,-0.15189647231052789
63,-0.03100348537094605,-0.03232203516427661,0.55,-0.005574442610486048,0.10190363229996807,0.0,-0.002597525135241652,-0.12961356449617695,0.01842348721403405,0.00037339196923627326,-0.13005793200633906,-0.0006839188947189275,-2.2483431933162144
64,-0.030989208743685923,-0.02704117044576842,0.55,-0.005574442610486048,0.10190363229996807,0.0,-0.0026015645113504687,-0.12407696663756744,0.018703361891095966,0.0003721097381732616,-0.12464623898084767,-0.00035487693976639064,-2.1359244590286615
65,-0.030911856846967605,-0.022137038182667934,0.55,-0.005574442610486048,0.10190363229996807,0.0,-0.0026066185457429268,-0.11872942484467178,0.018955908892656123,0.0003716388537180368,-0.11950632412398732,-2.660875709585573e-05,-2.028162886020546
66,-0.0309756326471536,-0.01747309469617364,0.55,-0.005574442610486048,0.10190363229996807,0.0,-0.002612670177534678,-0.11356055147603725,0.01918112821871452,0.0003719782891559869,-0.11462698038564448,0.00030160140794548986,-1.9248235113824328
67,-0.03111897179610172,-0.013090246913599765,0.55,-0.005574442610486048,0.10190363229996807,0.0,-0.0026196934439994745,-0.10856085027096837,0.019379019869271163,0.0003731287845908043,-0.1099975688639464,0.0006304691835090478,-1.825681014348801
68,-0.0312226345744366,-0.008964581315461802,0.55,-0.005574442610486048,0.10190363229996807,0.0,-0.00262765357849762,-0.10372168864302429,0.019549583844326042,0.0003750928485582044,-0.10560799560824126,0.0009607116315976117,-1.730519225009529
